variant_id,variant_type,n_slots_flipped,flips_applied,messages_flipped,n_events,E_mwh,unwarned_pct_E,short_lead_pct_E,actionable_unacted_pct_E,warned_pct_E,warned_n_events,warned_E_mwh,actionable_n_events,actionable_E_mwh,converter_n_events,converter_E_mwh,converter_same_warned_pct_E,converter_same_warned_n,big_event_bucket,big_event_same_warn,big_event_lead_h,big_event_same_n,delta_actionable_pp,rationale_quotes,is_frozen,is_adverse_joint,is_max_joint
joint_7slots,joint,7,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|stop:High yaw load->external,4213,9386.501584975991,84.67845393683116,8.639290979596787,6.68225508357209,15.321546063168876,1118,1438.157164062173,810,627.229979331633,977,1741.3485003248225,4.327733408394787,28,unwarned,False,,0,-0.8459144102832177,,False,False,False
joint_8slots,joint,8,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,84.67845393683116,8.639290979596787,6.68225508357209,15.321546063168876,1118,1438.157164062173,810,627.229979331633,977,1741.3485003248225,4.327733408394787,28,unwarned,False,,0,-0.8459144102832177,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator,4213,9386.501584975991,82.88497976502424,8.629842114717059,8.485178120258713,17.11502023497577,1104,1606.5016456249625,801,796.4613787461201,946,1696.3201041110958,2.4743689765659806,16,actionable_unacted,True,46.393055555555556,3,0.9570086264034048,,False,False,False
joint_6slots,joint,6,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|warning:Cable overload->electrical,4213,9386.501584975991,82.88497976502424,8.629842114717059,8.485178120258713,17.11502023497577,1104,1606.5016456249625,801,796.4613787461201,946,1696.3201041110958,2.4743689765659806,16,actionable_unacted,True,46.393055555555556,3,0.9570086264034048,,False,False,False
joint_6slots,joint,6,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:High yaw load->external,4213,9386.501584975991,82.88497976502424,8.629842114717059,8.485178120258713,17.11502023497577,1104,1606.5016456249625,801,796.4613787461201,946,1696.3201041110958,2.4743689765659806,16,actionable_unacted,True,46.393055555555556,3,0.9570086264034048,,False,False,False
joint_7slots,joint,7,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,82.88497976502424,8.629842114717059,8.485178120258713,17.11502023497577,1104,1606.5016456249625,801,796.4613787461201,946,1696.3201041110958,2.4743689765659806,16,actionable_unacted,True,46.393055555555556,3,0.9570086264034048,,False,False,False
joint_6slots,joint,6,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->pitch,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->pitch,4213,9386.501584975991,82.7999854121111,8.629842114717059,8.57017247317187,17.20001458788893,1105,1614.479641908296,802,804.4393750294535,946,1696.3201041110958,2.4743689765659806,16,actionable_unacted,True,46.393055555555556,3,1.0420029793165613,,False,False,False
joint_7slots,joint,7,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->pitch|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->pitch|warning:Cable overload->electrical,4213,9386.501584975991,82.7999854121111,8.629842114717059,8.57017247317187,17.20001458788893,1105,1614.479641908296,802,804.4393750294535,946,1696.3201041110958,2.4743689765659806,16,actionable_unacted,True,46.393055555555556,3,1.0420029793165613,,False,False,False
joint_7slots,joint,7,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->pitch|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->pitch|stop:High yaw load->external,4213,9386.501584975991,82.7999854121111,8.629842114717059,8.57017247317187,17.20001458788893,1105,1614.479641908296,802,804.4393750294535,946,1696.3201041110958,2.4743689765659806,16,actionable_unacted,True,46.393055555555556,3,1.0420029793165613,,False,False,False
joint_8slots,joint,8,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->pitch|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->pitch|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,82.7999854121111,8.629842114717059,8.57017247317187,17.20001458788893,1105,1614.479641908296,802,804.4393750294535,946,1696.3201041110958,2.4743689765659806,16,actionable_unacted,True,46.393055555555556,3,1.0420029793165613,,False,False,False
joint_6slots,joint,6,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->brake_hydraulic,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->brake_hydraulic,4213,9386.501584975991,82.79530302819174,8.631365246366622,8.573331725441648,17.20469697180827,1107,1614.9191539490996,803,804.7359182938297,946,1696.3201041110958,2.4743689765659806,16,actionable_unacted,True,46.393055555555556,3,1.0451622315863398,,False,False,False
joint_7slots,joint,7,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->brake_hydraulic|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->brake_hydraulic|warning:Cable overload->electrical,4213,9386.501584975991,82.79530302819174,8.631365246366622,8.573331725441648,17.20469697180827,1107,1614.9191539490996,803,804.7359182938297,946,1696.3201041110958,2.4743689765659806,16,actionable_unacted,True,46.393055555555556,3,1.0451622315863398,,False,False,False
joint_7slots,joint,7,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->brake_hydraulic|stop:High yaw load->external,4213,9386.501584975991,82.79530302819174,8.631365246366622,8.573331725441648,17.20469697180827,1107,1614.9191539490996,803,804.7359182938297,946,1696.3201041110958,2.4743689765659806,16,actionable_unacted,True,46.393055555555556,3,1.0451622315863398,,False,False,False
joint_8slots,joint,8,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->brake_hydraulic|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,82.79530302819174,8.631365246366622,8.573331725441648,17.20469697180827,1107,1614.9191539490996,803,804.7359182938297,946,1696.3201041110958,2.4743689765659806,16,actionable_unacted,True,46.393055555555556,3,1.0451622315863398,,False,False,False
joint_6slots,joint,6,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|wec_shut_down:control->manual,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:WEC shut down->manual,4213,9386.501584975991,85.12382978161673,8.629842114717059,6.24632810366623,14.876170218383288,1103,1396.3519533322738,800,586.3116864534314,946,1696.3201041110958,2.4743689765659806,16,unwarned,False,,0,-1.2818413901890775,,False,False,False
joint_7slots,joint,7,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|wec_shut_down:control->manual|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:WEC shut down->manual|warning:Cable overload->electrical,4213,9386.501584975991,85.12382978161673,8.629842114717059,6.24632810366623,14.876170218383288,1103,1396.3519533322738,800,586.3116864534314,946,1696.3201041110958,2.4743689765659806,16,unwarned,False,,0,-1.2818413901890775,,False,False,False
joint_7slots,joint,7,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|wec_shut_down:control->manual|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:WEC shut down->manual|stop:High yaw load->external,4213,9386.501584975991,85.12382978161673,8.629842114717059,6.24632810366623,14.876170218383288,1103,1396.3519533322738,800,586.3116864534314,946,1696.3201041110958,2.4743689765659806,16,unwarned,False,,0,-1.2818413901890775,,False,False,False
joint_8slots,joint,8,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|wec_shut_down:control->manual|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:WEC shut down->manual|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,85.12382978161673,8.629842114717059,6.24632810366623,14.876170218383288,1103,1396.3519533322738,800,586.3116864534314,946,1696.3201041110958,2.4743689765659806,16,unwarned,False,,0,-1.2818413901890775,,False,False,False
joint_7slots,joint,7,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|wec_shut_down:control->manual|no_speed_development:control->pitch,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:WEC shut down->manual|stop:No speed development->pitch,4213,9386.501584975991,85.03883542870358,8.629842114717059,6.331322456579385,14.961164571296443,1104,1404.3299496156071,801,594.2896827367648,946,1696.3201041110958,2.4743689765659806,16,unwarned,False,,0,-1.1968470372759228,,False,False,False
joint_8slots,joint,8,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|wec_shut_down:control->manual|no_speed_development:control->pitch|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:WEC shut down->manual|stop:No speed development->pitch|warning:Cable overload->electrical,4213,9386.501584975991,85.03883542870358,8.629842114717059,6.331322456579385,14.961164571296443,1104,1404.3299496156071,801,594.2896827367648,946,1696.3201041110958,2.4743689765659806,16,unwarned,False,,0,-1.1968470372759228,,False,False,False
joint_8slots,joint,8,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|wec_shut_down:control->manual|no_speed_development:control->pitch|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:WEC shut down->manual|stop:No speed development->pitch|stop:High yaw load->external,4213,9386.501584975991,85.03883542870358,8.629842114717059,6.331322456579385,14.961164571296443,1104,1404.3299496156071,801,594.2896827367648,946,1696.3201041110958,2.4743689765659806,16,unwarned,False,,0,-1.1968470372759228,,False,False,False
joint_9slots,joint,9,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|wec_shut_down:control->manual|no_speed_development:control->pitch|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:WEC shut down->manual|stop:No speed development->pitch|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,85.03883542870358,8.629842114717059,6.331322456579385,14.961164571296443,1104,1404.3299496156071,801,594.2896827367648,946,1696.3201041110958,2.4743689765659806,16,unwarned,False,,0,-1.1968470372759228,,False,False,False
joint_7slots,joint,7,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic,4213,9386.501584975991,85.03415304478422,8.631365246366622,6.3344817088491645,14.965846955215785,1106,1404.7694616564108,802,594.5862260011411,946,1696.3201041110958,2.4743689765659806,16,unwarned,False,,0,-1.1936877850061434,,False,False,False
joint_8slots,joint,8,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|warning:Cable overload->electrical,4213,9386.501584975991,85.03415304478422,8.631365246366622,6.3344817088491645,14.965846955215785,1106,1404.7694616564108,802,594.5862260011411,946,1696.3201041110958,2.4743689765659806,16,unwarned,False,,0,-1.1936877850061434,,False,False,False
joint_8slots,joint,8,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|stop:High yaw load->external,4213,9386.501584975991,85.03415304478422,8.631365246366622,6.3344817088491645,14.965846955215785,1106,1404.7694616564108,802,594.5862260011411,946,1696.3201041110958,2.4743689765659806,16,unwarned,False,,0,-1.1936877850061434,,False,False,False
joint_9slots,joint,9,bp_repeat:control->pitch|brake_resistor_chp:pitch->converter|time_sync:external->control|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,85.03415304478422,8.631365246366622,6.3344817088491645,14.965846955215785,1106,1404.7694616564108,802,594.5862260011411,946,1696.3201041110958,2.4743689765659806,16,unwarned,False,,0,-1.1936877850061434,,False,False,False
bp_repeat:control->pitch+brake_resistor_chp:pitch->brake_hydraulic,joint,2,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic,4213,9386.501584975991,83.36663052053106,8.39674713521554,8.236622344253416,16.633369479468954,1074,1561.2914898252661,782,773.1306868918334,977,1741.3485003248225,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7084528503981078,,False,False,False
joint_3slots,joint,3,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|warning:Cable overload->electrical,4213,9386.501584975991,83.36663052053106,8.39674713521554,8.236622344253416,16.633369479468954,1074,1561.2914898252661,782,773.1306868918334,977,1741.3485003248225,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7084528503981078,,False,False,False
joint_3slots,joint,3,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:High yaw load->external,4213,9386.501584975991,83.36663052053106,8.39674713521554,8.236622344253416,16.633369479468954,1074,1561.2914898252661,782,773.1306868918334,977,1741.3485003248225,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7084528503981078,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,83.36663052053106,8.39674713521554,8.236622344253416,16.633369479468954,1074,1561.2914898252661,782,773.1306868918334,977,1741.3485003248225,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7084528503981078,,False,False,False
joint_3slots,joint,3,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|no_speed_development:control->pitch,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:No speed development->pitch,4213,9386.501584975991,83.2816361676179,8.39674713521554,8.32161669716657,16.718363832382106,1075,1569.2694861085993,783,781.1086831751668,977,1741.3485003248225,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7934472033112625,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|no_speed_development:control->pitch|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:No speed development->pitch|warning:Cable overload->electrical,4213,9386.501584975991,83.2816361676179,8.39674713521554,8.32161669716657,16.718363832382106,1075,1569.2694861085993,783,781.1086831751668,977,1741.3485003248225,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7934472033112625,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|no_speed_development:control->pitch|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:No speed development->pitch|stop:High yaw load->external,4213,9386.501584975991,83.2816361676179,8.39674713521554,8.32161669716657,16.718363832382106,1075,1569.2694861085993,783,781.1086831751668,977,1741.3485003248225,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7934472033112625,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|no_speed_development:control->pitch|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:No speed development->pitch|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,83.2816361676179,8.39674713521554,8.32161669716657,16.718363832382106,1075,1569.2694861085993,783,781.1086831751668,977,1741.3485003248225,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7934472033112625,,False,False,False
joint_3slots,joint,3,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|no_speed_development:control->brake_hydraulic,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:No speed development->brake_hydraulic,4213,9386.501584975991,83.27695378369856,8.3982702668651,8.32477594943635,16.72304621630145,1077,1569.7089981494032,784,781.4052264395432,977,1741.3485003248225,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7966064555810428,,False,False,False
