event_id,farm,turbine,start,duration_h,lost_energy_mwh,planned_charge_mwh_p50,planned_charge_mwh_p75,recoverable_mwh_p50,recoverable_mwh_p75,clipped_p50,clipped_p75,zero_energy
4396,penmanshiel,P11,2022-09-04 21:04:18,0.001389,0.0,0.0,0.0,0.0,0.0,False,False,True
4397,penmanshiel,P11,2022-09-05 09:21:06,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
4398,penmanshiel,P11,2022-09-05 09:25:07,0.018611,0.0,0.0,0.0,0.0,0.0,False,False,True
4399,penmanshiel,P11,2022-09-05 09:29:52,0.595833,0.0,0.0,0.0,0.0,0.0,False,False,True
4400,penmanshiel,P11,2022-09-06 18:43:53,0.029444,0.0,0.0,0.0,0.0,0.0,False,False,True
4401,penmanshiel,P11,2022-09-07 09:30:05,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4402,penmanshiel,P11,2022-09-07 23:35:12,0.057222,0.0,0.0,0.0,0.0,0.0,False,False,True
4403,penmanshiel,P11,2022-09-07 23:39:50,0.029167,0.021993,0.216433,0.554826,0.0,0.0,True,True,False
4404,penmanshiel,P11,2022-09-10 01:05:02,0.059722,0.0,0.0,0.0,0.0,0.0,False,False,True
4405,penmanshiel,P11,2022-09-10 20:02:51,0.025278,0.0,0.0,0.0,0.0,0.0,False,False,True
4406,penmanshiel,P11,2022-09-10 20:36:45,0.0275,0.0,0.0,0.0,0.0,0.0,False,False,True
4407,penmanshiel,P11,2022-09-10 20:39:48,0.019722,0.0,0.0,0.0,0.0,0.0,False,False,True
4408,penmanshiel,P11,2022-09-10 20:47:50,0.024722,0.0,0.0,0.0,0.0,0.0,False,False,True
4409,penmanshiel,P11,2022-09-10 20:51:14,0.46,0.0,0.0,0.0,0.0,0.0,False,False,True
4410,penmanshiel,P11,2022-09-12 21:40:31,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
4431,penmanshiel,P11,2022-10-21 20:35:44,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4432,penmanshiel,P11,2022-10-21 20:39:16,0.020556,0.124754,0.806772,2.068158,0.0,0.0,True,True,False
4434,penmanshiel,P11,2022-10-23 23:13:15,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
4435,penmanshiel,P11,2022-10-25 13:17:06,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4447,penmanshiel,P11,2023-02-02 21:39:26,0.176111,0.680253,1.615885,4.142318,0.0,0.0,True,True,False
4452,penmanshiel,P11,2023-02-24 20:01:38,11.106111,20.516582,1.476831,3.785853,19.039751,16.730728,False,False,False
4467,penmanshiel,P11,2023-12-24 06:29:37,0.258333,0.57917,1.623209,4.161093,0.0,0.0,True,True,False
4468,penmanshiel,P11,2023-12-24 15:17:34,0.258333,0.680676,1.623209,4.161093,0.0,0.0,True,True,False
4670,penmanshiel,P12,2020-02-21 11:19:26,0.258056,0.68083,1.617255,4.145829,0.0,0.0,True,True,False
4671,penmanshiel,P12,2020-02-21 12:30:00,0.175556,0.506269,1.617255,4.145829,0.0,0.0,True,True,False
4672,penmanshiel,P12,2020-02-21 13:11:47,0.175556,0.224484,1.617255,4.145829,0.0,0.0,True,True,False
4673,penmanshiel,P12,2020-02-22 01:13:12,3.476111,6.930029,1.607812,4.121622,5.322217,2.808407,False,False,False
4727,penmanshiel,P12,2021-12-04 12:49:55,0.030278,0.041829,0.462775,1.186322,0.0,0.0,True,True,False
4728,penmanshiel,P12,2021-12-06 00:08:38,0.030278,0.009999,0.144736,0.371031,0.0,0.0,True,True,False
4729,penmanshiel,P12,2021-12-06 21:24:31,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4730,penmanshiel,P12,2021-12-06 21:43:48,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4731,penmanshiel,P12,2021-12-07 00:57:01,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4732,penmanshiel,P12,2021-12-09 03:01:09,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4733,penmanshiel,P12,2021-12-09 03:10:25,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4734,penmanshiel,P12,2021-12-09 06:30:32,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4735,penmanshiel,P12,2021-12-10 22:35:27,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4736,penmanshiel,P12,2021-12-11 16:47:16,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
4737,penmanshiel,P12,2021-12-11 17:48:30,0.030278,0.081176,0.776646,1.990929,0.0,0.0,True,True,False
4738,penmanshiel,P12,2021-12-11 18:49:30,0.030278,0.012562,0.190041,0.487169,0.0,0.0,True,True,False
4739,penmanshiel,P12,2021-12-11 19:50:28,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4740,penmanshiel,P12,2021-12-11 20:51:35,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
4741,penmanshiel,P12,2021-12-11 21:51:29,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4742,penmanshiel,P12,2021-12-11 22:52:27,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4743,penmanshiel,P12,2021-12-11 23:53:28,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4744,penmanshiel,P12,2021-12-12 00:54:25,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
4745,penmanshiel,P12,2021-12-12 01:55:20,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4746,penmanshiel,P12,2021-12-12 02:56:16,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4747,penmanshiel,P12,2021-12-12 03:57:13,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4748,penmanshiel,P12,2021-12-12 04:58:08,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4749,penmanshiel,P12,2021-12-12 05:59:07,0.030278,0.021868,0.287692,0.737497,0.0,0.0,True,True,False
4750,penmanshiel,P12,2021-12-12 07:00:02,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4751,penmanshiel,P12,2021-12-12 08:01:19,1.076667,0.0,0.0,0.0,0.0,0.0,False,False,True
4752,penmanshiel,P12,2021-12-12 10:03:05,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4753,penmanshiel,P12,2021-12-12 11:03:58,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4754,penmanshiel,P12,2021-12-12 12:04:59,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4755,penmanshiel,P12,2021-12-12 13:05:52,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
4756,penmanshiel,P12,2021-12-12 14:06:47,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4757,penmanshiel,P12,2021-12-12 15:07:39,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4758,penmanshiel,P12,2021-12-12 16:08:39,0.030278,0.112497,1.135114,2.909862,0.0,0.0,True,True,False
4759,penmanshiel,P12,2021-12-12 18:12:29,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4760,penmanshiel,P12,2021-12-13 03:13:36,0.441389,0.044884,0.114933,0.294631,0.0,0.0,True,True,False
4761,penmanshiel,P12,2021-12-13 04:30:01,0.571389,0.048816,0.078355,0.200863,0.0,0.0,True,True,False
4763,penmanshiel,P12,2021-12-14 11:42:25,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4764,penmanshiel,P12,2021-12-14 12:43:42,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4765,penmanshiel,P12,2021-12-14 13:19:00,0.030278,0.019218,0.215343,0.552031,0.0,0.0,True,True,False
4766,penmanshiel,P12,2021-12-14 14:20:09,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4767,penmanshiel,P12,2021-12-14 15:21:01,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4768,penmanshiel,P12,2021-12-14 18:24:53,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4769,penmanshiel,P12,2021-12-14 19:26:58,0.029722,0.0,0.0,0.0,0.0,0.0,False,False,True
4770,penmanshiel,P12,2021-12-14 20:28:03,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4771,penmanshiel,P12,2021-12-14 21:29:01,0.030278,0.136612,1.052866,2.69902,0.0,0.0,True,True,False
4772,penmanshiel,P12,2021-12-14 23:31:27,0.694444,0.07316,0.15264,0.391293,0.0,0.0,True,True,False
4773,penmanshiel,P12,2021-12-15 01:34:12,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4774,penmanshiel,P12,2021-12-15 02:35:32,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4775,penmanshiel,P12,2021-12-15 03:36:25,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4776,penmanshiel,P12,2021-12-15 07:40:57,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4777,penmanshiel,P12,2021-12-15 09:42:51,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4778,penmanshiel,P12,2021-12-15 10:43:45,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4779,penmanshiel,P12,2021-12-15 11:44:45,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4780,penmanshiel,P12,2021-12-15 12:45:34,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4781,penmanshiel,P12,2021-12-15 14:47:42,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4782,penmanshiel,P12,2021-12-15 15:48:46,0.5175,0.0,0.0,0.0,0.0,0.0,False,False,True
4783,penmanshiel,P12,2021-12-15 16:49:40,0.030278,0.026161,0.194207,0.49785,0.0,0.0,True,True,False
4784,penmanshiel,P12,2021-12-15 17:50:41,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4785,penmanshiel,P12,2021-12-15 18:51:37,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4786,penmanshiel,P12,2021-12-15 20:53:36,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4787,penmanshiel,P12,2021-12-15 22:55:37,0.025,0.0,0.0,0.0,0.0,0.0,False,False,True
4788,penmanshiel,P12,2021-12-15 23:56:36,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4789,penmanshiel,P12,2021-12-16 00:57:32,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4790,penmanshiel,P12,2021-12-16 01:58:32,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
4791,penmanshiel,P12,2021-12-16 02:59:27,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4792,penmanshiel,P12,2021-12-16 03:26:48,0.711667,0.0,0.0,0.0,0.0,0.0,False,False,True
4793,penmanshiel,P12,2021-12-16 04:27:45,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4794,penmanshiel,P12,2021-12-16 05:28:45,0.030278,0.007465,0.06958,0.178367,0.0,0.0,True,True,False
4795,penmanshiel,P12,2021-12-16 06:29:35,0.030278,0.010663,0.057781,0.14812,0.0,0.0,True,True,False
4796,penmanshiel,P12,2021-12-16 07:30:30,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4797,penmanshiel,P12,2021-12-16 08:31:27,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4798,penmanshiel,P12,2021-12-16 09:32:23,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4799,penmanshiel,P12,2021-12-16 10:33:20,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4800,penmanshiel,P12,2021-12-16 11:34:24,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4801,penmanshiel,P12,2021-12-16 12:35:25,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4802,penmanshiel,P12,2021-12-16 13:36:15,0.3,0.0,0.0,0.0,0.0,0.0,False,False,True
4803,penmanshiel,P12,2021-12-16 14:37:10,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4804,penmanshiel,P12,2021-12-16 15:38:05,0.025278,0.0,0.0,0.0,0.0,0.0,False,False,True
4805,penmanshiel,P12,2021-12-16 16:39:04,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
4806,penmanshiel,P12,2021-12-16 17:40:03,0.025278,0.0,0.0,0.0,0.0,0.0,False,False,True
4807,penmanshiel,P12,2021-12-16 18:40:50,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4808,penmanshiel,P12,2021-12-16 19:41:46,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4809,penmanshiel,P12,2021-12-16 20:42:52,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
4810,penmanshiel,P12,2021-12-16 21:43:45,0.025,0.0,0.0,0.0,0.0,0.0,False,False,True
4811,penmanshiel,P12,2021-12-16 22:44:51,0.030556,0.0,0.0,0.0,0.0,0.0,False,False,True
4812,penmanshiel,P12,2021-12-16 23:03:55,0.360833,0.0,0.0,0.0,0.0,0.0,False,False,True
4813,penmanshiel,P12,2021-12-17 00:04:53,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4814,penmanshiel,P12,2021-12-17 01:05:53,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4815,penmanshiel,P12,2021-12-17 02:06:47,0.025,0.0,0.0,0.0,0.0,0.0,False,False,True
4816,penmanshiel,P12,2021-12-17 03:07:44,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4817,penmanshiel,P12,2021-12-17 04:08:44,0.030278,0.030164,0.241466,0.618996,0.0,0.0,True,True,False
4818,penmanshiel,P12,2021-12-17 05:09:40,0.030278,0.036029,0.307785,0.789006,0.0,0.0,True,True,False
4819,penmanshiel,P12,2021-12-17 06:10:36,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4820,penmanshiel,P12,2021-12-17 07:11:33,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4821,penmanshiel,P12,2021-12-17 08:12:29,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4822,penmanshiel,P12,2021-12-17 09:28:46,0.715556,0.0,0.031928,0.081846,0.0,0.0,True,True,True
4823,penmanshiel,P12,2021-12-17 10:29:48,0.030278,0.023436,0.219125,0.561728,0.0,0.0,True,True,False
4824,penmanshiel,P12,2021-12-17 11:30:46,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4825,penmanshiel,P12,2021-12-17 12:31:40,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4826,penmanshiel,P12,2021-12-17 13:32:44,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4827,penmanshiel,P12,2021-12-17 14:33:37,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4828,penmanshiel,P12,2021-12-17 15:34:32,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4829,penmanshiel,P12,2021-12-17 16:35:28,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4830,penmanshiel,P12,2021-12-17 17:36:53,0.025278,0.0,0.0,0.0,0.0,0.0,False,False,True
4831,penmanshiel,P12,2021-12-17 19:50:58,0.0225,0.0,0.0,0.0,0.0,0.0,False,False,True
4832,penmanshiel,P12,2021-12-17 20:52:16,3.216111,0.191392,0.047856,0.12268,0.143536,0.068712,False,False,False
4833,penmanshiel,P12,2021-12-18 00:18:17,0.021944,0.0,0.0,0.0,0.0,0.0,False,False,True
4834,penmanshiel,P12,2021-12-18 01:19:39,0.023056,0.0,0.0,0.0,0.0,0.0,False,False,True
4835,penmanshiel,P12,2021-12-18 02:21:01,0.0225,0.0,0.0,0.0,0.0,0.0,False,False,True
4836,penmanshiel,P12,2021-12-18 03:22:26,0.0225,0.0,0.0,0.0,0.0,0.0,False,False,True
4837,penmanshiel,P12,2021-12-18 04:04:28,0.024444,0.0,0.0,0.0,0.0,0.0,False,False,True
4838,penmanshiel,P12,2021-12-18 06:00:49,0.022222,0.0,0.0,0.0,0.0,0.0,False,False,True
4839,penmanshiel,P12,2021-12-18 07:02:10,0.022222,0.0,0.0,0.0,0.0,0.0,False,False,True
4840,penmanshiel,P12,2021-12-18 08:03:40,0.019167,0.0,0.0,0.0,0.0,0.0,False,False,True
4841,penmanshiel,P12,2021-12-18 17:49:52,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
4845,penmanshiel,P12,2021-12-27 21:21:29,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4846,penmanshiel,P12,2021-12-28 01:36:27,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4847,penmanshiel,P12,2021-12-28 02:37:59,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4848,penmanshiel,P12,2021-12-28 03:39:21,0.030278,0.032896,0.244708,0.627308,0.0,0.0,True,True,False
4849,penmanshiel,P12,2021-12-28 04:41:08,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4850,penmanshiel,P12,2021-12-28 05:43:05,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4851,penmanshiel,P12,2021-12-28 06:45:08,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4852,penmanshiel,P12,2021-12-28 08:48:44,0.030278,0.107219,0.934651,2.395975,0.0,0.0,True,True,False
4853,penmanshiel,P12,2021-12-28 09:50:09,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4854,penmanshiel,P12,2021-12-28 10:11:25,0.450556,0.0,0.0,0.0,0.0,0.0,False,False,True
4855,penmanshiel,P12,2021-12-28 11:13:22,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4856,penmanshiel,P12,2021-12-30 15:18:55,0.030278,0.022817,0.252105,0.64627,0.0,0.0,True,True,False
4857,penmanshiel,P12,2021-12-30 21:10:13,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
4858,penmanshiel,P12,2021-12-30 23:12:11,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4859,penmanshiel,P12,2021-12-31 01:14:06,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4860,penmanshiel,P12,2021-12-31 04:22:04,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4861,penmanshiel,P12,2021-12-31 05:23:03,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
4862,penmanshiel,P12,2021-12-31 07:57:45,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4863,penmanshiel,P12,2021-12-31 08:18:57,0.030278,0.019981,0.178088,0.456529,0.0,0.0,True,True,False
4864,penmanshiel,P12,2021-12-31 09:20:04,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4865,penmanshiel,P12,2021-12-31 11:22:43,0.212778,0.0,0.0,0.0,0.0,0.0,False,False,True
4866,penmanshiel,P12,2021-12-31 19:54:40,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4867,penmanshiel,P12,2021-12-31 20:55:41,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4868,penmanshiel,P12,2022-01-02 01:52:15,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4869,penmanshiel,P12,2022-01-02 03:54:39,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4870,penmanshiel,P12,2022-01-02 04:56:03,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
4871,penmanshiel,P12,2022-01-02 05:57:35,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
4876,penmanshiel,P12,2022-01-13 03:30:15,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4878,penmanshiel,P12,2022-01-14 00:07:42,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
4882,penmanshiel,P12,2022-06-15 20:40:29,0.025278,0.0,0.0,0.0,0.0,0.0,False,False,True
4986,penmanshiel,P12,2023-12-24 01:50:25,0.179167,0.130926,1.597432,4.095014,0.0,0.0,True,True,False
4987,penmanshiel,P12,2023-12-24 15:14:06,0.258333,0.342922,1.629164,4.176357,0.0,0.0,True,True,False
4988,penmanshiel,P12,2023-12-24 18:21:58,0.258333,0.337536,1.629164,4.176357,0.0,0.0,True,True,False
5266,penmanshiel,P13,2021-01-20 22:01:04,0.019167,0.0,0.0,0.0,0.0,0.0,False,False,True
5267,penmanshiel,P13,2021-01-21 00:53:08,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
5268,penmanshiel,P13,2021-01-21 01:33:29,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
5269,penmanshiel,P13,2021-01-22 11:57:38,0.045,0.039695,0.389109,0.997481,0.0,0.0,True,True,False
5270,penmanshiel,P13,2021-01-22 13:19:09,0.030278,0.049285,0.358705,0.91954,0.0,0.0,True,True,False
5271,penmanshiel,P13,2021-01-22 13:43:56,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
5272,penmanshiel,P13,2021-01-22 14:19:20,0.030278,0.11595,0.550859,1.412125,0.0,0.0,True,True,False
5273,penmanshiel,P13,2021-01-22 14:48:36,0.030278,0.115443,0.548451,1.405953,0.0,0.0,True,True,False
5274,penmanshiel,P13,2021-01-22 15:19:11,0.03,0.074098,0.352028,0.902422,0.0,0.0,True,True,False
5275,penmanshiel,P13,2021-01-22 15:37:18,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
5276,penmanshiel,P13,2021-01-22 16:26:07,3.843889,1.001112,0.206788,0.5301,0.794324,0.471012,False,False,False
5277,penmanshiel,P13,2021-01-22 20:18:23,23.120556,3.30452,0.112944,0.289532,3.191576,3.014988,False,False,False
5278,penmanshiel,P13,2021-01-23 19:27:13,0.106667,0.0,0.0,0.0,0.0,0.0,False,False,True
5279,penmanshiel,P13,2021-01-23 19:35:12,39.239167,22.093753,0.446654,1.144997,21.647099,20.948756,False,False,False
5326,penmanshiel,P13,2022-11-09 22:54:12,12.507778,21.719963,1.375839,3.52696,20.344124,18.193003,False,False,False
5593,penmanshiel,P14,2023-01-01 16:57:19,0.025278,0.0,0.0,0.0,0.0,0.0,False,False,True
5594,penmanshiel,P14,2023-01-01 17:06:57,0.020556,0.0,0.0,0.0,0.0,0.0,False,False,True
5595,penmanshiel,P14,2023-01-01 17:10:15,0.029444,0.0,0.0,0.0,0.0,0.0,False,False,True
5602,penmanshiel,P14,2023-01-24 07:59:03,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
5603,penmanshiel,P14,2023-01-24 10:02:38,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
5604,penmanshiel,P14,2023-01-24 15:10:04,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
5605,penmanshiel,P14,2023-01-24 16:11:21,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
5611,penmanshiel,P14,2023-03-19 12:35:40,0.025278,0.0,0.0,0.0,0.0,0.0,False,False,True
5612,penmanshiel,P14,2023-03-19 13:36:58,0.018889,0.0,0.0,0.0,0.0,0.0,False,False,True
5613,penmanshiel,P14,2023-03-19 18:23:40,0.025278,0.0,0.0,0.0,0.0,0.0,False,False,True
5880,penmanshiel,P15,2021-12-28 23:41:40,0.025278,0.0,0.0,0.0,0.0,0.0,False,False,True
5881,penmanshiel,P15,2021-12-30 14:30:36,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
5882,penmanshiel,P15,2021-12-30 15:35:56,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
5883,penmanshiel,P15,2021-12-30 16:38:19,0.030278,0.008943,0.051476,0.131958,0.0,0.0,True,True,False
5884,penmanshiel,P15,2021-12-30 17:40:21,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
5885,penmanshiel,P15,2021-12-30 18:41:55,0.03,0.0,0.0,0.0,0.0,0.0,False,False,True
5886,penmanshiel,P15,2021-12-30 18:58:54,0.030278,0.006944,0.05363,0.137481,0.0,0.0,True,True,False
5887,penmanshiel,P15,2021-12-30 20:00:45,0.027778,0.0,0.0,0.0,0.0,0.0,False,False,True
5888,penmanshiel,P15,2021-12-30 21:02:32,0.029722,0.0,0.0,0.0,0.0,0.0,False,False,True
5889,penmanshiel,P15,2021-12-30 22:04:12,0.030278,0.0,0.0,0.0,0.0,0.0,False,False,True
5890,penmanshiel,P15,2021-12-30 23:05:37,0.463333,0.0,0.0,0.0,0.0,0.0,False,False,True
5891,penmanshiel,P15,2021-12-31 00:07:14,3.616667,0.99188,0.215801,0.553206,0.776079,0.438674,False,False,False
5892,penmanshiel,P15,2021-12-31 05:23:43,7.860556,1.602731,0.162007,0.415304,1.440725,1.187428,False,False,False
5949,penmanshiel,P15,2023-03-05 16:34:07,18.681667,8.044806,0.341246,0.874783,7.70356,7.170023,False,False,False
5986,penmanshiel,P15,2024-01-22 08:14:12,0.025278,0.0,0.0,0.0,0.0,0.0,False,False,True
5987,penmanshiel,P15,2024-01-22 08:21:53,0.014167,0.0,0.0,0.0,0.0,0.0,False,False,True
5988,penmanshiel,P15,2024-01-22 08:28:51,0.028611,0.212036,1.627089,4.171039,0.0,0.0,True,True,False
5989,penmanshiel,P15,2024-01-22 08:37:04,0.035,0.0,0.0,0.0,0.0,0.0,False,False,True
5990,penmanshiel,P15,2024-01-22 22:45:30,0.292778,0.52199,1.621714,4.15726,0.0,0.0,True,True,False
6015,penmanshiel,P15,2024-04-03 22:57:21,0.286389,0.350004,1.025778,2.629581,0.0,0.0,True,True,False
6017,penmanshiel,P15,2024-04-06 13:33:24,0.318333,0.511576,1.624785,4.165132,0.0,0.0,True,True,False
6021,penmanshiel,P15,2024-04-07 14:25:26,0.329722,0.684,1.624785,4.165132,0.0,0.0,True,True,False
6024,penmanshiel,P15,2024-04-15 20:54:24,0.1125,0.124381,1.393935,3.573349,0.0,0.0,True,True,False
6025,penmanshiel,P15,2024-04-17 08:00:00,120.678611,53.035168,0.347533,0.890899,52.687635,52.144268,False,False,False
